usage_id,service_call_id,part_id,quantity_used,usage_date
3465,1694,162,4,2024-12-20
3466,1694,142,1,2024-12-20
3467,1694,136,1,2024-12-20
3468,1695,181,4,2025-04-02
3469,1698,149,4,2025-03-17
3470,1698,135,5,2025-03-17
3471,1698,10,5,2025-03-17
3472,1699,77,3,2024-11-28
3473,1699,29,5,2024-11-28
3474,1700,47,2,2025-05-17
3475,1700,64,4,2025-05-17
3476,1700,107,5,2025-05-17
3477,1700,163,2,2025-05-17
3478,1701,198,4,2024-11-16
3479,1701,55,1,2024-11-16
3480,1701,71,2,2024-11-16
3481,1702,178,2,2025-01-19
3482,1702,113,3,2025-01-19
3483,1704,149,4,2025-04-17
3484,1705,54,2,2025-05-14
3485,1705,140,4,2025-05-14
3486,1706,82,5,2025-04-12
3487,1706,23,2,2025-04-12
3488,1706,146,1,2025-04-12
3489,1706,25,3,2025-04-12
3490,1707,4,5,2024-11-11
3491,1707,174,3,2024-11-11
3492,1708,169,2,2024-08-08
3493,1708,94,4,2024-08-08
3494,1708,188,5,2024-08-08
3495,1709,177,2,2024-08-18
3496,1709,55,2,2024-08-18
3497,1710,133,4,2025-06-27
3498,1710,105,1,2025-06-27
3499,1710,186,4,2025-06-27
3500,1711,20,1,2025-04-14
3501,1711,147,3,2025-04-14
3502,1712,78,1,2025-01-06
3503,1712,194,4,2025-01-06
3504,1712,89,3,2025-01-06
3505,1713,171,1,2024-10-30
3506,1713,188,2,2024-10-30
3507,1713,23,5,2024-10-30
3508,1714,137,5,2025-01-07
3509,1714,131,4,2025-01-07
3510,1715,193,4,2024-12-19
3511,1715,189,4,2024-12-19
3512,1716,90,1,2025-05-23
3513,1716,162,3,2025-05-23
3514,1716,84,3,2025-05-23
3515,1716,71,1,2025-05-23
3516,1718,193,4,2025-04-09
3517,1719,182,2,2024-08-20
3518,1719,9,4,2024-08-20
3519,1719,138,2,2024-08-20
3520,1719,147,3,2024-08-20
3521,1721,120,4,2025-07-20
3522,1722,63,1,2024-12-03
3523,1722,20,3,2024-12-03
3524,1722,36,3,2024-12-03
3525,1723,110,3,2024-08-27
3526,1723,121,3,2024-08-27
3527,1723,106,3,2024-08-27
3528,1724,185,4,2025-04-11
3529,1724,20,3,2025-04-11
3530,1724,85,1,2025-04-11
3531,1725,99,4,2024-09-05
3532,1725,30,2,2024-09-05
3533,1725,106,2,2024-09-05
3534,1726,103,3,2025-03-25
3535,1726,63,1,2025-03-25
3536,1726,6,4,2025-03-25
3537,1727,102,5,2024-09-23
3538,1727,35,1,2024-09-23
3539,1729,160,3,2024-11-04
3540,1729,3,5,2024-11-04
3541,1731,50,5,2024-12-21
3542,1732,175,2,2025-06-24
3543,1732,62,3,2025-06-24
3544,1735,143,5,2025-05-05
3545,1735,17,4,2025-05-05
3546,1735,194,4,2025-05-05
3547,1735,37,2,2025-05-05
3548,1736,193,5,2024-10-09
3549,1736,192,5,2024-10-09
3550,1736,109,5,2024-10-09
3551,1737,9,4,2025-01-09
3552,1737,173,4,2025-01-09
3553,1737,192,2,2025-01-09
3554,1737,150,1,2025-01-09
3555,1738,10,1,2024-09-17
3556,1738,63,3,2024-09-17
3557,1739,113,2,2025-04-21
3558,1739,64,4,2025-04-21
3559,1739,96,5,2025-04-21
3560,1740,89,2,2025-01-28
3561,1740,199,5,2025-01-28
3562,1741,134,3,2024-11-02
3563,1742,89,2,2025-03-25
3564,1743,157,5,2024-12-26
3565,1743,18,1,2024-12-26
3566,1744,123,1,2024-09-23
3567,1744,91,5,2024-09-23
3568,1745,78,3,2024-11-25
3569,1745,199,5,2024-11-25
3570,1745,78,2,2024-11-25
3571,1745,50,5,2024-11-25
3572,1747,197,2,2024-09-30
3573,1747,130,5,2024-09-30
3574,1748,87,5,2025-05-20
3575,1748,160,3,2025-05-20
3576,1748,100,3,2025-05-20
3577,1749,151,4,2025-03-01
3578,1749,10,5,2025-03-01
3579,1749,96,5,2025-03-01
3580,1749,44,2,2025-03-01
3581,1750,122,4,2024-09-13
3582,1750,13,5,2024-09-13
3583,1750,118,4,2024-09-13
3584,1750,5,2,2024-09-13
3585,1752,77,2,2024-12-09
3586,1752,129,3,2024-12-09
3587,1752,30,1,2024-12-09
3588,1752,182,3,2024-12-09
3589,1754,50,2,2024-08-11
3590,1754,185,3,2024-08-11
3591,1754,118,2,2024-08-11
3592,1756,54,5,2025-07-16
3593,1757,82,5,2025-04-22
3594,1757,151,2,2025-04-22
3595,1758,25,2,2024-09-11
3596,1760,35,2,2025-02-12
3597,1760,177,5,2025-02-12
3598,1760,53,4,2025-02-12
3599,1760,131,3,2025-02-12
3600,1765,189,1,2025-06-07
3601,1766,86,1,2025-06-20
3602,1766,134,3,2025-06-20
3603,1767,21,1,2025-03-12
3604,1767,106,3,2025-03-12
3605,1767,83,4,2025-03-12
3606,1767,132,2,2025-03-12
3607,1768,135,1,2024-11-22
3608,1768,27,2,2024-11-22
3609,1769,81,1,2025-02-03
3610,1769,148,5,2025-02-03
3611,1769,14,5,2025-02-03
3612,1769,168,4,2025-02-03
3613,1770,165,1,2025-03-24
3614,1770,92,4,2025-03-24
3615,1770,18,2,2025-03-24
3616,1771,78,5,2025-05-23
3617,1771,118,2,2025-05-23
3618,1772,18,2,2024-08-25
3619,1772,41,1,2024-08-25
3620,1773,142,5,2025-05-01
3621,1773,164,1,2025-05-01
3622,1773,7,4,2025-05-01
3623,1773,100,5,2025-05-01
3624,1774,101,4,2024-08-26
3625,1774,193,2,2024-08-26
3626,1774,144,3,2024-08-26
3627,1774,19,3,2024-08-26
3628,1775,195,5,2024-11-05
3629,1775,47,3,2024-11-05
3630,1775,168,5,2024-11-05
3631,1775,162,5,2024-11-05
3632,1776,9,5,2025-02-02
3633,1776,155,4,2025-02-02
3634,1776,51,3,2025-02-02
3635,1777,189,2,2024-12-21
3636,1777,30,2,2024-12-21
3637,1777,91,4,2024-12-21
3638,1778,160,3,2024-12-01
3639,1778,71,4,2024-12-01
3640,1778,83,3,2024-12-01
3641,1778,30,4,2024-12-01
3642,1779,2,4,2024-12-12
3643,1779,179,3,2024-12-12
3644,1779,159,1,2024-12-12
3645,1779,92,4,2024-12-12
3646,1780,9,3,2025-07-12
3647,1780,131,5,2025-07-12
3648,1780,169,5,2025-07-12
3649,1781,196,2,2024-09-19
3650,1781,39,3,2024-09-19
3651,1781,55,5,2024-09-19
3652,1782,189,5,2024-09-24
3653,1782,36,5,2024-09-24
3654,1783,59,2,2025-06-03
3655,1784,65,1,2024-11-13
3656,1785,15,1,2024-10-12
3657,1785,32,3,2024-10-12
3658,1785,187,4,2024-10-12
3659,1785,58,4,2024-10-12
3660,1786,36,3,2024-09-19
3661,1786,113,1,2024-09-19
3662,1786,199,3,2024-09-19
3663,1786,85,5,2024-09-19
3664,1787,35,5,2025-01-27
3665,1787,128,1,2025-01-27
3666,1788,170,2,2025-01-12
3667,1788,157,5,2025-01-12
3668,1788,24,4,2025-01-12
3669,1789,108,4,2025-01-02
3670,1789,53,1,2025-01-02
3671,1789,187,5,2025-01-02
3672,1790,104,2,2025-01-13
3673,1790,2,1,2025-01-13
3674,1790,106,2,2025-01-13
3675,1790,71,5,2025-01-13
3676,1791,105,4,2024-12-19
3677,1791,127,1,2024-12-19
3678,1791,97,2,2024-12-19
3679,1791,11,2,2024-12-19
3680,1792,133,5,2025-05-14
3681,1792,123,2,2025-05-14
3682,1793,47,3,2025-01-10
3683,1794,112,2,2024-12-07
3684,1795,113,5,2024-08-20
3685,1795,143,5,2024-08-20
3686,1796,36,2,2025-01-25
3687,1798,110,4,2025-02-22
3688,1798,178,3,2025-02-22
3689,1798,83,2,2025-02-22
3690,1798,22,1,2025-02-22
3691,1800,54,4,2024-11-14
3692,1800,8,2,2024-11-14
3693,1800,190,3,2024-11-14
3694,1802,195,2,2024-12-23
3695,1802,54,2,2024-12-23
3696,1803,167,3,2024-11-15
3697,1803,76,2,2024-11-15
3698,1803,24,4,2024-11-15
3699,1803,75,2,2024-11-15
3700,1805,46,4,2024-10-14
3701,1807,40,1,2025-02-08
3702,1808,17,4,2025-02-11
3703,1808,118,2,2025-02-11
3704,1808,124,3,2025-02-11
3705,1809,153,2,2024-08-09
3706,1809,164,5,2024-08-09
3707,1809,157,1,2024-08-09
3708,1810,61,1,2025-05-24
3709,1810,111,4,2025-05-24
3710,1810,44,2,2025-05-24
3711,1811,155,2,2024-08-08
3712,1811,130,1,2024-08-08
3713,1811,162,2,2024-08-08
3714,1812,79,4,2025-05-30
3715,1813,60,1,2025-07-07
3716,1814,125,3,2025-02-14
3717,1814,95,2,2025-02-14
3718,1814,39,5,2025-02-14
3719,1814,172,2,2025-02-14
3720,1815,53,3,2024-09-27
3721,1815,113,4,2024-09-27
3722,1815,143,4,2024-09-27
3723,1815,158,4,2024-09-27
3724,1816,54,3,2025-06-23
3725,1816,176,5,2025-06-23
3726,1817,59,1,2024-09-19
3727,1817,157,3,2024-09-19
3728,1817,86,5,2024-09-19
3729,1817,104,4,2024-09-19
3730,1818,149,1,2024-09-30
3731,1819,169,1,2024-12-30
3732,1819,105,4,2024-12-30
3733,1819,105,4,2024-12-30
3734,1819,200,5,2024-12-30
3735,1820,117,4,2025-06-17
3736,1820,152,5,2025-06-17
3737,1821,91,3,2025-03-22
3738,1821,161,1,2025-03-22
3739,1821,26,3,2025-03-22
3740,1821,23,4,2025-03-22
3741,1822,170,4,2024-11-10
3742,1822,4,3,2024-11-10
3743,1823,80,3,2025-01-30
3744,1824,144,1,2024-10-31
3745,1825,62,4,2025-05-27
3746,1825,179,1,2025-05-27
3747,1825,41,1,2025-05-27
3748,1825,87,5,2025-05-27
3749,1826,178,1,2025-04-06
3750,1827,126,2,2024-09-28
3751,1827,73,4,2024-09-28
3752,1828,120,1,2024-10-20
3753,1829,182,1,2025-02-21
3754,1830,59,1,2025-06-01
3755,1833,177,3,2025-01-16
3756,1835,25,4,2024-09-25
3757,1835,179,5,2024-09-25
3758,1835,8,4,2024-09-25
3759,1836,38,5,2024-12-17
3760,1838,69,3,2024-09-04
3761,1838,180,1,2024-09-04
3762,1838,187,5,2024-09-04
3763,1838,67,3,2024-09-04
3764,1839,82,4,2024-08-29
3765,1839,198,4,2024-08-29
3766,1840,164,1,2025-07-04
3767,1840,72,5,2025-07-04
3768,1841,156,1,2025-03-18
3769,1842,196,4,2025-03-14
3770,1842,173,2,2025-03-14
3771,1842,54,2,2025-03-14
3772,1842,84,3,2025-03-14
3773,1843,94,4,2025-02-15
3774,1843,176,1,2025-02-15
3775,1844,9,2,2025-04-24
3776,1845,146,4,2025-04-12
3777,1845,96,4,2025-04-12
3778,1845,178,3,2025-04-12
3779,1846,128,2,2024-07-27
3780,1846,66,4,2024-07-27
3781,1846,168,5,2024-07-27
3782,1846,52,3,2024-07-27
3783,1848,57,3,2024-10-12
3784,1848,143,1,2024-10-12
3785,1849,170,5,2025-06-28
3786,1849,43,2,2025-06-28
3787,1849,176,5,2025-06-28
3788,1852,46,2,2024-10-10
3789,1852,4,3,2024-10-10
3790,1853,59,3,2025-03-14
3791,1853,14,5,2025-03-14
3792,1854,4,3,2024-12-03
3793,1854,161,2,2024-12-03
3794,1855,26,2,2024-09-24
3795,1855,174,4,2024-09-24
3796,1855,198,2,2024-09-24
3797,1855,157,1,2024-09-24
3798,1856,134,5,2024-12-20
3799,1856,5,5,2024-12-20
3800,1857,78,2,2024-08-14
3801,1858,149,4,2025-02-22
3802,1858,91,4,2025-02-22
3803,1858,59,5,2025-02-22
3804,1859,190,5,2024-12-22
3805,1859,153,4,2024-12-22
3806,1859,85,2,2024-12-22
3807,1860,55,3,2025-03-30
3808,1860,55,4,2025-03-30
3809,1861,174,5,2024-12-01
3810,1861,97,4,2024-12-01
3811,1861,148,1,2024-12-01
3812,1862,6,5,2025-06-16
3813,1862,68,3,2025-06-16
3814,1862,199,2,2025-06-16
3815,1863,143,1,2024-11-01
3816,1864,194,1,2024-08-26
3817,1864,174,3,2024-08-26
3818,1864,177,5,2024-08-26
3819,1864,177,2,2024-08-26
3820,1866,129,2,2024-10-11
3821,1866,180,4,2024-10-11
3822,1866,87,3,2024-10-11
3823,1867,130,3,2024-09-09
3824,1868,154,1,2024-08-26
3825,1868,118,2,2024-08-26
3826,1871,138,5,2024-11-16
3827,1871,55,1,2024-11-16
3828,1872,167,3,2025-04-05
3829,1873,51,2,2025-03-19
3830,1873,142,4,2025-03-19
3831,1874,25,3,2024-09-04
3832,1874,78,4,2024-09-04
3833,1874,88,5,2024-09-04
3834,1874,42,3,2024-09-04
3835,1875,144,2,2025-03-28
3836,1875,21,1,2025-03-28
3837,1878,123,4,2024-10-20
3838,1878,128,1,2024-10-20
3839,1878,80,1,2024-10-20
3840,1878,126,5,2024-10-20
3841,1880,23,2,2024-09-04
3842,1881,147,5,2025-02-04
3843,1881,194,3,2025-02-04
3844,1881,107,2,2025-02-04
3845,1881,173,5,2025-02-04
3846,1882,40,4,2025-03-23
3847,1883,59,2,2024-12-30
3848,1884,162,2,2025-04-22
3849,1884,59,3,2025-04-22
3850,1885,184,3,2025-02-18
3851,1885,16,2,2025-02-18
3852,1886,128,2,2025-02-02
3853,1886,138,3,2025-02-02
3854,1887,25,1,2024-11-01
3855,1887,13,4,2024-11-01
3856,1888,3,5,2024-12-15
3857,1889,60,1,2024-08-05
3858,1890,5,3,2024-08-03
3859,1890,196,5,2024-08-03
3860,1890,135,1,2024-08-03
3861,1890,104,4,2024-08-03
3862,1891,106,1,2024-08-05
3863,1891,27,1,2024-08-05
3864,1891,168,5,2024-08-05
3865,1891,12,3,2024-08-05
3866,1892,187,2,2024-11-23
3867,1892,25,1,2024-11-23
3868,1892,194,5,2024-11-23
3869,1892,102,5,2024-11-23
3870,1893,106,1,2024-08-15
3871,1894,57,4,2025-03-10
3872,1894,175,2,2025-03-10
3873,1894,103,1,2025-03-10
3874,1894,151,1,2025-03-10
3875,1895,194,1,2024-11-14
3876,1895,98,1,2024-11-14
3877,1896,99,5,2025-05-14
3878,1896,122,4,2025-05-14
3879,1896,75,3,2025-05-14
3880,1897,39,5,2025-03-15
3881,1898,10,1,2025-02-01
3882,1898,113,5,2025-02-01
3883,1899,28,5,2024-08-09
3884,1899,198,2,2024-08-09
3885,1899,184,3,2024-08-09
3886,1900,43,4,2024-10-19
3887,1900,172,4,2024-10-19
3888,1901,103,3,2025-04-29
3889,1902,99,4,2024-07-26
3890,1902,160,2,2024-07-26
3891,1902,29,4,2024-07-26
3892,1902,187,2,2024-07-26
3893,1903,51,3,2025-04-23
3894,1903,199,4,2025-04-23
3895,1903,53,2,2025-04-23
3896,1903,171,5,2025-04-23
3897,1904,135,4,2025-05-10
3898,1905,147,4,2025-01-08
3899,1906,178,4,2024-09-05
3900,1906,184,2,2024-09-05
3901,1906,134,5,2024-09-05
3902,1907,197,4,2025-07-17
3903,1912,23,5,2024-10-26
3904,1912,114,5,2024-10-26
3905,1912,168,3,2024-10-26
3906,1913,3,1,2024-09-20
3907,1913,82,2,2024-09-20
3908,1914,63,4,2024-08-31
3909,1914,47,1,2024-08-31
3910,1914,44,4,2024-08-31
3911,1915,158,3,2024-09-30
3912,1915,181,1,2024-09-30
3913,1915,162,1,2024-09-30
3914,1916,173,2,2025-07-22
3915,1917,126,5,2025-04-15
3916,1917,199,4,2025-04-15
3917,1918,132,4,2025-04-14
3918,1918,117,5,2025-04-14
3919,1919,142,2,2024-09-03
3920,1920,51,3,2024-08-03
3921,1920,109,1,2024-08-03
3922,1920,1,2,2024-08-03
3923,1920,196,5,2024-08-03
3924,1921,54,3,2025-07-03
3925,1922,148,5,2025-02-14
3926,1922,143,5,2025-02-14
3927,1922,21,3,2025-02-14
3928,1923,77,2,2025-02-16
3929,1923,135,2,2025-02-16
3930,1925,66,5,2024-10-21
3931,1925,99,1,2024-10-21
3932,1925,85,4,2024-10-21
3933,1925,200,1,2024-10-21
3934,1926,78,3,2025-03-16
3935,1927,115,3,2024-08-22
3936,1928,193,2,2025-01-15
3937,1928,127,3,2025-01-15
3938,1928,134,4,2025-01-15
3939,1928,40,5,2025-01-15
3940,1929,151,5,2024-10-06
3941,1930,75,2,2025-06-20
3942,1930,131,5,2025-06-20
3943,1932,160,2,2025-07-02
3944,1932,166,1,2025-07-02
3945,1932,67,4,2025-07-02
3946,1932,93,3,2025-07-02
3947,1933,190,2,2024-08-05
3948,1933,193,2,2024-08-05
3949,1933,122,1,2024-08-05
3950,1934,169,3,2025-04-19
3951,1934,108,1,2025-04-19
3952,1934,118,3,2025-04-19
3953,1934,130,4,2025-04-19
3954,1935,24,2,2024-10-01
3955,1935,19,2,2024-10-01
3956,1935,117,2,2024-10-01
3957,1936,37,1,2025-06-09
3958,1936,26,4,2025-06-09
3959,1936,4,3,2025-06-09
3960,1937,144,3,2025-04-15
3961,1937,95,3,2025-04-15
3962,1937,186,1,2025-04-15
3963,1938,169,4,2025-05-17
3964,1938,112,5,2025-05-17
3965,1939,177,1,2024-12-09
3966,1939,49,2,2024-12-09
3967,1940,74,2,2024-12-24
3968,1940,83,4,2024-12-24
3969,1940,44,4,2024-12-24
3970,1942,6,3,2024-11-30
3971,1943,88,5,2024-11-13
3972,1943,190,3,2024-11-13
3973,1943,7,5,2024-11-13
3974,1943,187,4,2024-11-13
3975,1944,121,3,2024-09-19
3976,1944,9,1,2024-09-19
3977,1944,194,4,2024-09-19
3978,1944,198,1,2024-09-19
3979,1945,176,4,2025-04-03
3980,1946,133,1,2025-07-04
3981,1946,116,3,2025-07-04
3982,1947,199,5,2025-02-05
3983,1947,193,4,2025-02-05
3984,1947,74,2,2025-02-05
3985,1947,105,2,2025-02-05
3986,1949,154,5,2024-11-12
3987,1949,141,5,2024-11-12
3988,1949,178,5,2024-11-12
3989,1949,133,4,2024-11-12
3990,1952,72,5,2025-01-15
3991,1954,58,5,2025-07-03
3992,1954,178,5,2025-07-03
3993,1954,91,4,2025-07-03
3994,1954,73,4,2025-07-03
3995,1955,91,2,2025-05-13
3996,1955,121,5,2025-05-13
3997,1955,39,2,2025-05-13
3998,1957,51,3,2024-12-18
3999,1957,78,4,2024-12-18
4000,1957,85,5,2024-12-18
4001,1958,44,3,2024-08-27
4002,1958,66,3,2024-08-27
4003,1958,100,3,2024-08-27
4004,1958,93,5,2024-08-27
4005,1959,177,1,2024-08-23
4006,1959,32,3,2024-08-23
4007,1960,18,5,2025-03-03
4008,1960,151,2,2025-03-03
4009,1960,116,2,2025-03-03
4010,1961,67,5,2024-08-26
4011,1962,61,5,2025-05-04
4012,1963,126,3,2025-04-19
4013,1965,134,3,2025-07-18
4014,1966,172,1,2025-02-24
4015,1966,169,1,2025-02-24
4016,1968,19,2,2024-09-19
4017,1968,40,4,2024-09-19
4018,1968,23,2,2024-09-19
4019,1968,43,2,2024-09-19
4020,1969,153,4,2025-01-22
4021,1969,65,3,2025-01-22
4022,1970,193,1,2025-01-27
4023,1970,22,2,2025-01-27
4024,1971,34,1,2025-03-17
4025,1971,168,1,2025-03-17
4026,1971,54,5,2025-03-17
4027,1971,118,1,2025-03-17
4028,1974,183,2,2024-10-10
4029,1974,110,3,2024-10-10
4030,1974,114,1,2024-10-10
4031,1975,141,5,2025-03-23
4032,1976,35,4,2025-02-11
4033,1976,110,4,2025-02-11
4034,1976,171,4,2025-02-11
4035,1976,53,1,2025-02-11
4036,1978,195,4,2024-11-12
4037,1979,105,1,2024-12-23
4038,1979,61,1,2024-12-23
4039,1979,115,5,2024-12-23
4040,1980,191,2,2025-02-14
4041,1980,150,4,2025-02-14
4042,1980,156,2,2025-02-14
4043,1980,164,2,2025-02-14
4044,1981,156,1,2024-08-31
4045,1981,189,1,2024-08-31
4046,1981,145,5,2024-08-31
4047,1982,108,1,2025-01-30
4048,1982,175,1,2025-01-30
4049,1982,100,1,2025-01-30
4050,1982,158,5,2025-01-30
4051,1983,65,4,2024-10-21
4052,1984,120,5,2025-03-17
4053,1984,133,1,2025-03-17
4054,1984,113,3,2025-03-17
4055,1985,177,3,2024-12-30
4056,1985,187,1,2024-12-30
4057,1985,162,5,2024-12-30
4058,1986,102,5,2024-12-03
4059,1986,145,1,2024-12-03
4060,1986,19,3,2024-12-03
4061,1986,197,4,2024-12-03
4062,1987,150,2,2024-11-15
4063,1987,50,2,2024-11-15
4064,1987,43,2,2024-11-15
4065,1987,181,2,2024-11-15
4066,1988,165,4,2025-07-23
4067,1988,15,5,2025-07-23
4068,1989,16,4,2024-11-12
4069,1989,55,1,2024-11-12
4070,1989,41,4,2024-11-12
4071,1990,39,5,2025-01-12
4072,1990,193,2,2025-01-12
4073,1990,156,5,2025-01-12
4074,1990,37,1,2025-01-12
4075,1991,105,1,2024-09-07
4076,1991,23,3,2024-09-07
4077,1991,170,4,2024-09-07
4078,1991,132,1,2024-09-07
4079,1992,184,1,2024-11-03
4080,1993,76,1,2025-03-26
4081,1994,61,5,2024-11-23
4082,1994,144,2,2024-11-23
4083,1994,26,5,2024-11-23
4084,1995,10,2,2024-08-12
4085,1996,93,3,2025-04-02
4086,1996,70,4,2025-04-02
4087,1997,200,4,2025-03-28
4088,1997,70,4,2025-03-28
4089,1997,113,3,2025-03-28
4090,1998,29,1,2025-03-15
4091,1998,120,1,2025-03-15
4092,1998,151,1,2025-03-15
4093,1999,97,3,2024-12-11
4094,1999,79,2,2024-12-11
4095,1999,29,4,2024-12-11
4096,1999,12,1,2024-12-11
4097,2000,132,5,2024-11-25
4098,2000,180,3,2024-11-25
